p2p_domain,vid,pid,gid,login_time_year,login_time_month,login_time_day,login_time_hour,login_time_minute,login_time_sec
t4,D004,0059,0059,2020,08,01,08,05,48
t4,D004,0064,0064,2020,08,01,08,05,48
t4,D004,0065,0065,2020,08,01,08,05,48
t4,D004,0066,0066,2020,08,01,08,05,48
t4,D004,0067,0067,2020,08,01,08,05,48
n0,2439,F100,F001,2020,08,01,10,54,08
n0,2439,F100,F100,2020,08,01,10,54,08
n0,2439,F101,F100,2020,08,01,10,54,08
n0,2439,F102,F100,2020,08,01,10,54,08
n0,2439,F107,F100,2020,08,01,10,54,08
n0,2439,F108,F100,2020,08,01,10,54,08
n0,2439,F110,F100,2020,08,01,10,54,08
n0,2439,F111,F100,2020,08,01,10,54,08
n0,2439,F112,F100,2020,08,01,10,54,08
n0,2439,F113,F100,2020,08,01,10,54,09
n0,2439,F200,F100,2020,08,01,10,54,08
n0,2439,F300,F100,2020,08,01,10,54,08
n0,2439,F400,F100,2020,08,01,10,54,08
n0,2439,F500,F100,2020,08,01,10,54,08
n0,2439,F601,F100,2020,08,01,10,54,08
n0,2439,F601,F101,2020,08,01,10,54,08
n0,2439,F601,F102,2020,08,01,10,54,08
n0,2439,F601,F103,2020,08,01,10,54,08
n0,2439,F601,F104,2020,08,01,10,54,08
n0,2439,F601,F105,2020,08,01,10,54,08
n0,2439,F601,F106,2020,08,01,10,54,08
n0,2439,F601,F107,2020,08,01,10,54,08
n0,2439,F601,F108,2020,08,01,10,54,08
n0,2439,F601,F109,2020,08,01,10,54,08
n0,2439,F601,F110,2020,08,01,10,54,08
n0,2439,F601,F111,2020,08,01,10,54,08
n0,2439,F601,F112,2020,08,01,10,54,08
n0,2439,F601,F113,2020,08,01,10,54,08
n0,2439,F601,F114,2020,08,01,10,54,08
n0,2439,F601,F115,2020,08,01,10,54,08
n0,2439,F601,F116,2020,08,01,10,54,08
n0,2439,F700,F100,2020,08,01,10,54,08
n0,2439,F800,F100,2020,08,01,10,54,08
n0,2439,F900,F100,2020,08,01,10,54,08
n0,6720,F001,F100,2020,08,01,10,54,08
n0,6720,F001,F101,2020,08,01,10,54,08
n0,6720,F001,F102,2020,08,01,10,54,08
n0,6720,F301,F100,2020,08,01,10,54,08
n0,6720,F301,F101,2020,08,01,10,54,08
n0,6720,F301,F102,2020,08,01,10,54,08
n0,6720,F301,F103,2020,08,01,10,54,08
n0,6720,F301,F104,2020,08,01,10,54,08
n0,6720,F301,F105,2020,08,01,10,54,08
n0,6720,F301,F106,2020,08,01,10,54,08
n0,6720,F301,F107,2020,08,01,10,54,08
n0,6720,F301,F108,2020,08,01,10,54,08
n0,6720,F301,F109,2020,08,01,10,54,08
n0,6720,F301,F110,2020,08,01,10,54,08
n0,6720,F301,F111,2020,08,01,10,54,08
n0,6720,F301,F112,2020,08,01,10,54,08
n0,6720,F301,F113,2020,08,01,10,54,08
n0,6720,F301,F114,2020,08,01,10,54,08
n0,6720,F301,F115,2020,08,01,10,54,08
n0,6720,F301,F116,2020,08,01,10,54,08
n0,6720,F301,F117,2020,08,01,10,54,08
n0,6720,F301,F120,2020,08,01,10,54,08
n0,6720,F301,F121,2020,08,01,10,54,08
n0,6720,F301,F122,2020,08,01,10,54,08
n0,6720,F301,F123,2020,08,01,10,54,08
n0,6720,F301,F124,2020,08,01,10,54,08
n0,6720,F301,F125,2020,08,01,10,54,08
n0,6720,F301,F126,2020,08,01,10,54,08
n0,6720,F301,F127,2020,08,01,10,54,08
n0,6720,F301,F128,2020,08,01,10,54,08
n0,6720,F301,F129,2020,08,01,10,54,08
n0,6720,F301,F130,2020,08,01,10,54,08
n0,6720,F301,F131,2020,08,01,10,54,08
n0,6720,F301,F132,2020,08,01,10,54,08
n0,6720,F301,F133,2020,08,01,10,54,08
n0,6720,F301,F134,2020,08,01,10,54,08
n0,6720,F301,F135,2020,08,01,10,54,08
t3,D004,0099,0099,2020,08,01,08,00,30
t3,D004,0100,0100,2020,08,01,08,00,30
t3,D004,0101,0101,2020,08,01,08,00,30
t3,D004,0102,0102,2020,08,01,08,00,30
t3,D004,0103,0103,2020,08,01,08,00,30
t3,D004,0104,0104,2020,08,01,08,00,30
la,0000,0000,0000,2020,08,01,10,37,26
la,0002,0001,0001,2020,08,01,10,37,26
la,0002,0004,0000,2020,08,01,10,37,26
la,0002,0005,0000,2020,08,01,10,37,26
la,0002,0111,0001,2020,08,01,10,37,26
la,0002,0111,0002,2020,08,01,10,37,26
la,0002,0111,0003,2020,08,01,10,37,26
la,0002,0111,0004,2020,08,01,10,37,26
la,0002,0111,0005,2020,08,01,10,37,26
la,0002,0111,0006,2020,08,01,10,37,28
la,0002,0111,0007,2020,08,01,10,37,28
la,0002,0111,0009,2020,08,01,10,37,31
la,0002,0111,0010,2020,08,01,10,37,32
la,0017,0002,0002,2020,08,01,10,37,26
la,0159,0001,0001,2020,08,01,10,37,26
la,0159,0001,0002,2020,08,01,10,37,26
la,0165,4000,0001,2020,08,01,10,37,31
la,0573,F300,F100,2020,08,01,10,37,27
la,1226,F300,F100,2020,08,01,10,37,31
la,1302,F300,F101,2020,08,01,10,37,26
la,1302,F300,F102,2020,08,01,10,37,26
la,1576,F300,F100,2020,08,01,10,37,26
la,1576,F300,F101,2020,08,01,10,37,32
la,1608,F300,F102,2020,08,01,10,37,26
la,1616,F300,F100,2020,08,01,10,37,27
la,16C9,0001,0000,2020,08,01,10,37,26
la,1718,F100,F100,2020,08,01,10,37,30
la,1718,F100,F101,2020,08,01,10,37,31
la,1718,F100,F102,2020,08,01,10,37,31
la,1718,F100,F103,2020,08,01,10,37,31
la,1894,F300,F100,2020,08,01,10,37,26
la,18D9,0001,0001,2020,08,01,10,37,26
la,1903,F300,F100,2020,08,01,10,37,27
la,2106,A001,A003,2020,08,01,10,37,28
la,2106,A001,A004,2020,08,01,10,37,30
la,2242,F100,F100,2020,08,01,10,37,30
la,2297,F300,F100,2020,08,01,10,37,26
la,2297,F300,F101,2020,08,01,10,37,26
la,2521,A100,F100,2020,08,01,10,37,27
la,2547,F300,F101,2020,08,01,10,37,28
la,2890,F300,0000,2020,08,01,10,37,26
la,2890,F300,0001,2020,08,01,10,37,28
la,3081,F300,F100,2020,08,01,10,37,26
la,3187,F300,F100,2020,08,01,10,37,26
la,3690,F300,F100,2020,08,01,10,37,31
la,3897,F100,F101,2020,08,01,10,37,32
la,3897,F100,F102,2020,08,01,10,37,32
la,4123,F300,F100,2020,08,01,10,37,27
la,4643,F300,F100,2020,08,01,10,37,26
la,4857,F300,F100,2020,08,01,10,37,27
la,4884,F300,F100,2020,08,01,10,37,27
la,5478,1501,0001,2020,08,01,10,37,27
la,5478,A001,0001,2020,08,01,10,37,28
la,5478,A002,0001,2020,08,01,10,37,28
la,5478,A002,0002,2020,08,01,10,37,28
la,5478,F001,0001,2020,08,01,10,37,28
la,5478,F100,F500,2020,08,01,10,37,26
la,5536,F300,F300,2020,08,01,10,37,26
la,5561,F300,F100,2020,08,01,10,37,26
la,5561,F300,F103,2020,08,01,10,37,26
la,5708,F300,F309,2020,08,01,10,37,27
la,5761,0001,0001,2020,08,01,10,37,28
la,6035,F300,F100,2020,08,01,10,37,26
la,6035,F300,F102,2020,08,01,10,37,31
la,6035,F300,F103,2020,08,01,10,37,27
la,6035,F300,F104,2020,08,01,10,37,28
la,6035,F300,F105,2020,08,01,10,37,31
la,6035,F300,F106,2020,08,01,10,37,31
la,6035,F300,F107,2020,08,01,10,37,31
la,6103,0001,0001,2020,08,01,10,37,27
la,6485,F300,F202,2020,08,01,10,37,27
la,6614,F100,F300,2020,08,01,10,37,26
la,6614,F300,0000,2020,08,01,10,37,26
la,6614,F300,F100,2020,08,01,10,37,26
la,6614,F300,F300,2020,08,01,10,37,26
la,6992,F300,F100,2020,08,01,10,37,27
la,6992,F300,F101,2020,08,01,10,37,28
la,7203,F300,F100,2020,08,01,10,37,26
la,7349,F300,F300,2020,08,01,10,37,27
la,7494,0001,0001,2020,08,01,10,37,26
la,7494,F300,F101,2020,08,01,10,37,32
la,7723,F300,F100,2020,08,01,10,37,27
la,7723,F300,F101,2020,08,01,10,37,27
la,7723,F300,F102,2020,08,01,10,37,28
la,7723,F300,F103,2020,08,01,10,37,30
la,7723,F301,F101,2020,08,01,10,37,28
la,8301,A100,F100,2020,08,01,10,37,26
la,8301,A100,F101,2020,08,01,10,37,30
la,8301,A100,F102,2020,08,01,10,37,31
la,8301,A100,F103,2020,08,01,10,37,32
la,8349,0000,0000,2020,08,01,10,37,26
la,8729,1000,FF00,2020,08,01,10,37,31
la,8729,1001,FF00,2020,08,01,10,37,31
la,8729,A000,FF00,2020,08,01,10,37,31
la,8729,E000,0143,2020,08,01,10,37,28
la,8729,E000,0144,2020,08,01,10,37,28
la,8729,E000,1000,2020,08,01,10,37,28
la,8729,E000,1001,2020,08,01,10,37,30
la,8729,E000,1002,2020,08,01,10,37,28
la,8729,E000,1006,2020,08,01,10,37,28
la,8729,E000,1008,2020,08,01,10,37,28
la,8729,E000,F100,2020,08,01,10,37,30
la,8729,E000,F101,2020,08,01,10,37,28
la,8729,E000,F102,2020,08,01,10,37,28
la,8729,E000,F103,2020,08,01,10,37,28
la,8729,E000,F104,2020,08,01,10,37,28
la,8729,E000,F105,2020,08,01,10,37,28
la,8729,E000,F106,2020,08,01,10,37,29
la,8729,E000,F107,2020,08,01,10,37,29
la,8729,E000,F108,2020,08,01,10,37,29
la,8729,E000,F109,2020,08,01,10,37,29
la,8729,E000,F110,2020,08,01,10,37,29
la,8729,E000,F111,2020,08,01,10,37,29
la,8729,E000,F112,2020,08,01,10,37,29
la,8729,E000,F113,2020,08,01,10,37,29
la,8729,E000,F114,2020,08,01,10,37,29
la,8729,E000,F115,2020,08,01,10,37,29
la,8729,E000,F116,2020,08,01,10,37,29
la,8729,E000,F117,2020,08,01,10,37,29
la,8729,E000,F118,2020,08,01,10,37,29
la,8729,E000,F119,2020,08,01,10,37,29
la,8729,E000,F120,2020,08,01,10,37,29
la,8729,E000,F121,2020,08,01,10,37,29
la,8729,E000,F122,2020,08,01,10,37,29
la,8729,E000,F123,2020,08,01,10,37,29
la,8729,E000,F124,2020,08,01,10,37,29
la,8729,E000,F125,2020,08,01,10,37,29
la,8729,E000,F126,2020,08,01,10,37,29
la,8729,E000,F127,2020,08,01,10,37,29
la,8729,E000,F128,2020,08,01,10,37,29
la,8729,E000,F129,2020,08,01,10,37,29
la,8729,E000,F130,2020,08,01,10,37,31
la,8729,E000,F131,2020,08,01,10,37,29
la,8729,E000,F132,2020,08,01,10,37,29
la,8729,E000,F134,2020,08,01,10,37,29
la,8729,E000,F135,2020,08,01,10,37,29
la,8729,E000,F136,2020,08,01,10,37,29
la,8729,E000,F137,2020,08,01,10,37,29
la,8729,E000,F138,2020,08,01,10,37,29
la,8729,E000,F139,2020,08,01,10,37,29
la,8729,E000,F140,2020,08,01,10,37,29
la,8729,E000,F141,2020,08,01,10,37,29
la,8729,E000,F142,2020,08,01,10,37,29
la,8729,E000,F145,2020,08,01,10,37,29
la,8729,E000,F146,2020,08,01,10,37,29
la,8729,E000,F149,2020,08,01,10,37,29
la,8729,E000,F150,2020,08,01,10,37,29
la,8729,E000,F151,2020,08,01,10,37,29
la,8729,E000,F152,2020,08,01,10,37,29
la,8729,E000,F153,2020,08,01,10,37,29
la,8729,E000,F154,2020,08,01,10,37,29
la,8729,E000,F155,2020,08,01,10,37,29
la,8729,E000,F156,2020,08,01,10,37,29
la,8729,E000,F157,2020,08,01,10,37,29
la,8729,E000,F158,2020,08,01,10,37,29
la,8729,E000,F159,2020,08,01,10,37,29
la,8729,E000,F160,2020,08,01,10,37,29
la,8729,E000,F161,2020,08,01,10,37,29
la,8729,E000,F163,2020,08,01,10,37,29
la,8729,E000,F164,2020,08,01,10,37,29
la,8729,E000,F165,2020,08,01,10,37,29
la,8729,E000,F166,2020,08,01,10,37,29
la,8729,E000,F167,2020,08,01,10,37,29
la,8729,E000,F168,2020,08,01,10,37,29
la,8729,E000,F169,2020,08,01,10,37,29
la,8729,E000,F170,2020,08,01,10,37,29
la,8729,E000,F171,2020,08,01,10,37,29
la,8729,E000,F172,2020,08,01,10,37,29
la,8729,E000,F173,2020,08,01,10,37,30
la,8729,E000,F174,2020,08,01,10,37,30
la,8729,E000,F200,2020,08,01,10,37,30
la,8729,E000,F201,2020,08,01,10,37,30
la,8729,E000,F202,2020,08,01,10,37,30
la,8729,E000,F203,2020,08,01,10,37,30
la,8729,E000,F204,2020,08,01,10,37,30
la,8729,E000,F205,2020,08,01,10,37,30
la,8729,E000,F206,2020,08,01,10,37,30
la,8729,E000,F207,2020,08,01,10,37,30
la,8729,E000,F208,2020,08,01,10,37,30
la,8729,E000,F209,2020,08,01,10,37,30
la,8729,E000,F210,2020,08,01,10,37,30
la,8729,E000,F211,2020,08,01,10,37,30
la,8729,E000,F212,2020,08,01,10,37,30
la,8729,E000,F213,2020,08,01,10,37,29
la,8729,E000,F214,2020,08,01,10,37,29
la,8729,E000,F215,2020,08,01,10,37,30
la,8729,E000,F216,2020,08,01,10,37,30
la,8729,E000,F217,2020,08,01,10,37,30
la,8729,E000,F218,2020,08,01,10,37,30
la,8729,E000,F219,2020,08,01,10,37,30
la,8729,E000,F220,2020,08,01,10,37,30
la,8729,E000,F221,2020,08,01,10,37,30
la,8729,E000,F222,2020,08,01,10,37,30
la,8729,E000,F223,2020,08,01,10,37,30
la,8729,E000,F224,2020,08,01,10,37,30
la,8729,E000,F225,2020,08,01,10,37,30
la,8729,E000,F226,2020,08,01,10,37,30
la,8729,E000,F227,2020,08,01,10,37,30
la,8729,E000,F228,2020,08,01,10,37,30
la,8729,E000,F229,2020,08,01,10,37,30
la,8729,E000,F230,2020,08,01,10,37,30
la,8729,E000,F231,2020,08,01,10,37,30
la,8729,E000,F232,2020,08,01,10,37,30
la,8729,E000,F233,2020,08,01,10,37,30
la,8729,E000,F234,2020,08,01,10,37,30
la,8729,E000,F235,2020,08,01,10,37,30
la,8729,E000,F236,2020,08,01,10,37,30
la,8729,E000,F237,2020,08,01,10,37,30
la,8729,E000,F238,2020,08,01,10,37,30
la,8729,E000,F239,2020,08,01,10,37,30
la,8729,E000,F240,2020,08,01,10,37,30
la,8729,E000,FF00,2020,08,01,10,37,31
la,8729,E001,1001,2020,08,01,10,37,29
la,8729,E001,1002,2020,08,01,10,37,29
la,8729,E001,1003,2020,08,01,10,37,29
la,8729,E001,1004,2020,08,01,10,37,29
la,8729,E001,1005,2020,08,01,10,37,29
la,8729,E001,1006,2020,08,01,10,37,29
la,8729,E001,1007,2020,08,01,10,37,29
la,8729,E001,1008,2020,08,01,10,37,29
la,8729,E001,1009,2020,08,01,10,37,30
la,8729,E001,1010,2020,08,01,10,37,30
la,8729,E001,1011,2020,08,01,10,37,30
la,8729,E001,1012,2020,08,01,10,37,30
la,8729,E001,1013,2020,08,01,10,37,30
la,8729,E001,1014,2020,08,01,10,37,30
la,8729,E001,1015,2020,08,01,10,37,30
la,8729,E001,1016,2020,08,01,10,37,30
la,8729,E001,1017,2020,08,01,10,37,30
la,8729,E001,1018,2020,08,01,10,37,30
la,8729,E001,1019,2020,08,01,10,37,30
la,8729,E002,F100,2020,08,01,10,37,30
la,8729,E002,F101,2020,08,01,10,37,30
la,8729,E002,F102,2020,08,01,10,37,30
la,8729,E002,F103,2020,08,01,10,37,30
la,8729,E002,F104,2020,08,01,10,37,31
la,8729,E002,F105,2020,08,01,10,37,31
la,8729,E002,F106,2020,08,01,10,37,31
la,8729,E003,F100,2020,08,01,10,37,31
la,8729,E003,F101,2020,08,01,10,37,31
la,8729,E004,F100,2020,08,01,10,37,31
la,8777,F200,F300,2020,08,01,10,37,31
la,8801,F100,F300,2020,08,01,10,37,26
la,8888,1000,0000,2020,08,01,10,37,26
la,9287,F300,F100,2020,08,01,10,37,31
la,9340,F300,F100,2020,08,01,10,37,26
la,9505,F300,F102,2020,08,01,10,37,31
la,9505,F300,F104,2020,08,01,10,37,32
la,9505,F301,F100,2020,08,01,10,37,32
la,9543,F300,F100,2020,08,01,10,37,26
la,9615,A100,F100,2020,08,01,10,37,27
la,9955,F300,F101,2020,08,01,10,37,27
la,9955,F300,F602,2020,08,01,10,37,31
la,A101,0002,0002,2020,08,01,10,37,28
la,A106,0000,0000,2020,08,01,10,37,27
la,A106,0001,0001,2020,08,01,10,37,27
la,A106,A001,A001,2020,08,01,10,37,27
la,A106,A001,A002,2020,08,01,10,37,27
la,A106,A001,A004,2020,08,01,10,37,28
la,A106,B001,B001,2020,08,01,10,37,27
la,A106,B001,B002,2020,08,01,10,37,27
la,A106,B001,B003,2020,08,01,10,37,27
la,A106,B001,B004,2020,08,01,10,37,27
la,A106,B001,B005,2020,08,01,10,37,27
la,A106,B001,B006,2020,08,01,10,37,28
la,A106,B001,B007,2020,08,01,10,37,28
la,A106,B001,B008,2020,08,01,10,37,28
la,A106,B001,B010,2020,08,01,10,37,28
la,A106,B001,B012,2020,08,01,10,37,28
la,A106,B001,B013,2020,08,01,10,37,28
la,A106,B001,B014,2020,08,01,10,37,28
la,A106,B001,B016,2020,08,01,10,37,30
la,A108,0001,0001,2020,08,01,10,37,26
la,A109,0001,0001,2020,08,01,10,37,26
la,A109,0001,0002,2020,08,01,10,37,32
la,A114,0002,0002,2020,08,01,10,37,27
la,A114,0003,0003,2020,08,01,10,37,27
la,A114,0004,0004,2020,08,01,10,37,27
la,A114,0005,0005,2020,08,01,10,37,27
la,A114,0006,0006,2020,08,01,10,37,31
la,A114,0007,0007,2020,08,01,10,37,31
la,A114,0008,0008,2020,08,01,10,37,31
la,A114,0009,0009,2020,08,01,10,37,32
la,A114,0010,0010,2020,08,01,10,37,32
la,A116,0001,0001,2020,08,01,10,37,27
la,A118,0001,0001,2020,08,01,10,37,27
la,A119,0001,0001,2020,08,01,10,37,26
la,A125,0001,0003,2020,08,01,10,37,27
la,A125,0001,0004,2020,08,01,10,37,26
la,A125,0001,0005,2020,08,01,10,37,26
la,A128,0001,0002,2020,08,01,10,37,28
la,A128,0001,0003,2020,08,01,10,37,31
la,A130,0001,0002,2020,08,01,10,37,26
la,A130,0001,0003,2020,08,01,10,37,27
la,A130,0001,0004,2020,08,01,10,37,27
la,A136,0001,0001,2020,08,01,10,37,26
la,A136,0002,0002,2020,08,01,10,37,27
la,A136,0003,0003,2020,08,01,10,37,27
la,A138,0001,0001,2020,08,01,10,37,26
la,A138,0001,0002,2020,08,01,10,37,27
la,A139,0001,0002,2020,08,01,10,37,31
la,A140,0001,0003,2020,08,01,10,37,28
la,A141,0001,0001,2020,08,01,10,37,27
la,A144,0001,0001,2020,08,01,10,37,27
la,A150,0001,0001,2020,08,01,10,37,27
la,A152,0001,0001,2020,08,01,10,37,27
la,A153,0001,0001,2020,08,01,10,37,27
la,A153,0001,0002,2020,08,01,10,37,28
la,A153,0001,0003,2020,08,01,10,37,28
la,A157,0001,0001,2020,08,01,10,37,28
la,A157,0001,0002,2020,08,01,10,37,28
la,A159,0001,0001,2020,08,01,10,37,28
la,A160,0001,0001,2020,08,01,10,37,27
la,A166,0001,0001,2020,08,01,10,37,28
la,A169,0001,0001,2020,08,01,10,37,27
la,A169,0001,0002,2020,08,01,10,37,27
la,A169,0001,0003,2020,08,01,10,37,27
la,A169,0001,0004,2020,08,01,10,37,27
la,A170,0001,0001,2020,08,01,10,37,27
la,A174,0001,0001,2020,08,01,10,37,28
la,A175,0001,0001,2020,08,01,10,37,28
la,A177,0001,0001,2020,08,01,10,37,27
la,A177,0001,0002,2020,08,01,10,37,27
la,A178,0001,0001,2020,08,01,10,37,27
la,A180,0001,0001,2020,08,01,10,37,31
la,A187,0001,0001,2020,08,01,10,37,28
la,A187,0001,0002,2020,08,01,10,37,31
la,A188,0001,0001,2020,08,01,10,37,27
la,A190,0001,0001,2020,08,01,10,37,28
la,A191,0001,0001,2020,08,01,10,37,28
la,A194,0001,0001,2020,08,01,10,37,28
la,A195,0001,0001,2020,08,01,10,37,28
la,A197,0001,0002,2020,08,01,10,37,28
la,A197,0001,0003,2020,08,01,10,37,30
la,A197,0001,0004,2020,08,01,10,37,31
la,A198,0001,0001,2020,08,01,10,37,28
la,A200,0001,0001,2020,08,01,10,37,28
la,A202,0001,0001,2020,08,01,10,37,31
la,A202,0001,0002,2020,08,01,10,37,31
la,A202,0001,0003,2020,08,01,10,37,31
la,A202,0001,0004,2020,08,01,10,37,31
la,A202,0001,0005,2020,08,01,10,37,31
la,A202,0001,0006,2020,08,01,10,37,31
la,A208,0001,0001,2020,08,01,10,37,28
la,A212,0001,0001,2020,08,01,10,37,30
la,A213,0001,0001,2020,08,01,10,37,30
la,A213,0001,0002,2020,08,01,10,37,31
la,A217,0001,0001,2020,08,01,10,37,31
la,A217,0001,0002,2020,08,01,10,37,31
la,A218,0001,0002,2020,08,01,10,37,32
la,A219,0001,0001,2020,08,01,10,37,31
la,A219,0001,0002,2020,08,01,10,37,31
la,A224,0001,0005,2020,08,01,10,37,32
la,A225,0001,0001,2020,08,01,10,37,31
la,A225,0002,0002,2020,08,01,10,37,31
la,A226,0001,0001,2020,08,01,10,37,31
la,A226,0001,0002,2020,08,01,10,37,31
la,A233,0001,0002,2020,08,01,10,37,31
la,A241,0001,0001,2020,08,01,10,37,32
la,A241,0001,0002,2020,08,01,10,37,32
la,AA13,0001,0001,2020,08,01,10,37,28
la,AA29,A001,A001,2020,08,01,10,37,28
la,AA29,A001,A002,2020,08,01,10,37,31
la,AA29,AA29,AA29,2020,08,01,10,37,28
la,AA35,1001,1001,2020,08,01,10,37,31
la,AA35,1001,1002,2020,08,01,10,37,31
la,AA36,0006,0006,2020,08,01,10,37,31
la,AA36,0006,0007,2020,08,01,10,37,31
la,AA36,0007,0007,2020,08,01,10,37,31
la,AA36,0008,0008,2020,08,01,10,37,31
la,AA36,0010,0010,2020,08,01,10,37,31
la,AA36,0013,0013,2020,08,01,10,37,31
la,AA36,0016,0016,2020,08,01,10,37,28
la,AA36,0017,0017,2020,08,01,10,37,31
la,AA36,0019,0019,2020,08,01,10,37,31
la,AA36,0020,0020,2020,08,01,10,37,31
la,AA36,0023,0023,2020,08,01,10,37,32
la,AA36,0025,0025,2020,08,01,10,37,32
la,AA36,A001,A001,2020,08,01,10,37,28
la,AA39,AA39,AA39,2020,08,01,10,37,27
la,AA65,0000,0000,2020,08,01,10,37,28
la,AA69,0001,0001,2020,08,01,10,37,28
la,AA69,0001,0003,2020,08,01,10,37,27
la,AA69,0001,0004,2020,08,01,10,37,27
la,AA69,0001,0005,2020,08,01,10,37,27
la,AA69,0001,0006,2020,08,01,10,37,27
la,AA69,0001,0007,2020,08,01,10,37,28
la,AA69,0001,0008,2020,08,01,10,37,28
la,AA69,0001,0009,2020,08,01,10,37,28
la,AA69,0001,0010,2020,08,01,10,37,30
la,AA69,0001,0011,2020,08,01,10,37,31
la,AA69,0001,0012,2020,08,01,10,37,31
la,AA88,0001,0001,2020,08,01,10,37,28
la,AA89,0002,0002,2020,08,01,10,37,27
la,AA93,0001,0002,2020,08,01,10,37,31
la,AA93,0001,0003,2020,08,01,10,37,31
la,AA93,0001,0004,2020,08,01,10,37,31
la,AA93,0001,0005,2020,08,01,10,37,32
la,AAA0,B812,0002,2020,08,01,10,37,27
la,B008,0001,0001,2020,08,01,10,37,27
la,B012,0001,0001,2020,08,01,10,37,30
la,B013,1111,1111,2020,08,01,10,37,27
la,B017,0001,0001,2020,08,01,10,37,27
la,B020,0001,0001,2020,08,01,10,37,26
la,B021,0001,0001,2020,08,01,10,37,28
la,B021,0003,003B,2020,08,01,10,37,28
la,B021,1001,1001,2020,08,01,10,37,28
la,B021,1001,1002,2020,08,01,10,37,30
la,B022,0003,0003,2020,08,01,10,37,26
la,B023,0001,0001,2020,08,01,10,37,27
la,B024,2222,2222,2020,08,01,10,37,27
la,BA02,B100,B100,2020,08,01,10,37,26
la,BA02,B100,B101,2020,08,01,10,37,28
la,BA02,D100,D100,2020,08,01,10,37,26
la,BA02,D105,0001,2020,08,01,10,37,26
la,BA02,D125,0001,2020,08,01,10,37,26
la,BA02,D135,0001,2020,08,01,10,37,26
la,BA02,D155,0001,2020,08,01,10,37,26
la,BA02,D165,0001,2020,08,01,10,37,26
la,BA02,D215,0001,2020,08,01,10,37,26
la,BA02,D255,0001,2020,08,01,10,37,26
la,BA05,F300,F200,2020,08,01,10,37,27
la,C002,0003,0001,2020,08,01,10,37,26
la,C002,0003,0002,2020,08,01,10,37,26
la,C002,0003,0003,2020,08,01,10,37,26
la,C002,0003,0004,2020,08,01,10,37,26
la,C005,F300,F303,2020,08,01,10,37,28
la,C011,F300,F104,2020,08,01,10,37,31
la,C013,0001,0001,2020,08,01,10,37,27
la,C015,F300,F100,2020,08,01,10,37,27
la,C015,F300,F101,2020,08,01,10,37,26
la,C015,F300,F102,2020,08,01,10,37,26
la,C022,A100,F100,2020,08,01,10,37,28
la,C023,A100,F115,2020,08,01,10,37,32
la,C030,F300,F100,2020,08,01,10,37,31
la,C08A,F300,F100,2020,08,01,10,37,26
la,C08A,F300,F101,2020,08,01,10,37,26
la,CA02,F300,F200,2020,08,01,10,37,27
la,D004,0117,0117,2020,08,01,10,37,32
la,E002,0001,0001,2020,08,01,10,37,26
la,FFFA,0001,00C8,2020,08,01,10,37,32
50,C029,F301,F101,2020,08,01,11,48,39
50,C029,F301,F110,2020,08,01,11,48,39
50,D004,0026,0026,2020,08,01,11,48,39
50,D004,0076,0076,2020,08,01,11,48,39
50,D004,0078,0078,2020,08,01,11,48,39
50,D004,0079,0079,2020,08,01,11,48,39
50,D004,3333,3333,2020,08,01,11,48,39
50,D004,5555,5555,2020,08,01,11,48,39
50,D004,6666,6666,2020,08,01,11,48,39
50,D004,7777,7777,2020,08,01,11,48,39
50,D004,9999,9999,2020,08,01,11,48,39
i2,0002,0111,0006,2020,08,01,10,59,57
i2,0002,0111,0007,2020,08,01,10,59,57
i2,1608,F300,F100,2020,08,01,10,59,57
i2,1608,F300,F102,2020,08,01,10,59,57
i2,2297,F300,F100,2020,08,01,10,59,57
i2,2297,F300,F101,2020,08,01,10,59,57
i2,2547,F300,F101,2020,08,01,10,59,57
i2,6035,F300,F100,2020,08,01,10,59,57
i2,6035,F300,F102,2020,08,01,10,59,57
i2,6035,F300,F103,2020,08,01,10,59,57
i2,6035,F300,F104,2020,08,01,10,59,57
i2,6035,F300,F105,2020,08,01,10,59,57
i2,6035,F300,F106,2020,08,01,10,59,57
i2,6035,F300,F107,2020,08,01,10,59,58
i2,6614,F100,F300,2020,08,01,10,59,57
i2,6614,F300,0000,2020,08,01,10,59,57
i2,6614,F300,F100,2020,08,01,10,59,57
i2,6614,F300,F300,2020,08,01,10,59,57
i2,6992,F300,F100,2020,08,01,10,59,57
i2,6992,F300,F101,2020,08,01,10,59,57
i2,7723,F300,F102,2020,08,01,10,59,57
i2,7723,F300,F103,2020,08,01,10,59,57
i2,7723,F301,F101,2020,08,01,10,59,57
i2,A125,0001,0003,2020,08,01,10,59,57
i2,A125,0001,0004,2020,08,01,10,59,57
i2,A125,0001,0005,2020,08,01,10,59,57
i2,A128,0001,0002,2020,08,01,10,59,57
i2,A128,0001,0003,2020,08,01,10,59,58
i2,A130,0001,0002,2020,08,01,10,59,57
i2,A130,0001,0003,2020,08,01,10,59,57
i2,A130,0001,0004,2020,08,01,10,59,57
i2,A136,0001,0001,2020,08,01,10,59,57
i2,A136,0002,0002,2020,08,01,10,59,57
i2,A136,0003,0003,2020,08,01,10,59,57
i2,A138,0001,0001,2020,08,01,10,59,57
i2,A138,0001,0002,2020,08,01,10,59,57
i2,A153,0001,0001,2020,08,01,10,59,57
i2,A153,0001,0002,2020,08,01,10,59,57
i2,A153,0001,0003,2020,08,01,10,59,57
